cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
1080930.8416000002,2024-03-02T15:13:07.199Z,41.2233382,-8.7129997,20.336,16.548,16.61,8827,54787.2,1.05,3,MSLV
1081031.0528000002,2024-03-02T15:13:07.300Z,41.2233454,-8.7129825,20.389,16.537,16.55,8827,54787.3,1.08,3,MSLV
1081131.264,2024-03-02T15:13:07.400Z,41.2233527,-8.7129652,20.484,16.73,16.54,8827,54787.4,1.07,3,MSLV
1081231.1808,2024-03-02T15:13:07.500Z,41.2233605,-8.7129481,20.552,16.707,16.74,8827,54787.5,1.05,3,MSLV
1081331.0976,2024-03-02T15:13:07.599Z,41.2233687,-8.7129311,20.605,16.922,16.72,8827,54787.6,1.07,3,MSLV
1081431.0144,2024-03-02T15:13:07.699Z,41.2233772,-8.7129144,20.692,16.907,16.93,8827,54787.7,1.07,3,MSLV
1081530.9312,2024-03-02T15:13:07.800Z,41.223386,-8.712898,20.779,16.905,16.92,8827,54787.8,1.07,3,MSLV
1081630.848,2024-03-02T15:13:07.900Z,41.2233951,-8.7128816,20.829,17.042,16.92,8827,54787.9,1.11,3,MSLV
1081730.7648,2024-03-02T15:13:08.000Z,41.2234045,-8.712865,20.907,17.361,17.05,8827,54788,0.95,3,MSLV
1081830.6816,2024-03-02T15:13:08.099Z,41.2234137,-8.7128484,20.999,17.297,17.37,8827,54788.1,0.95,3,MSLV
1081930.5984,2024-03-02T15:13:08.199Z,41.2234227,-8.7128318,21.069,17.092,17.31,8827,54788.2,0.95,3,MSLV
1082030.5152,2024-03-02T15:13:08.300Z,41.2234315,-8.7128151,21.138,17.048,17.1,8827,54788.3,0.95,3,MSLV
1082130.432,2024-03-02T15:13:08.400Z,41.2234404,-8.7127981,21.206,17.3,17.06,8827,54788.4,0.95,3,MSLV
1082230.592,2024-03-02T15:13:08.500Z,41.2234491,-8.7127815,21.267,17.055,17.31,8827,54788.5,1.02,3,MSLV
1082330.7519999999,2024-03-02T15:13:08.599Z,41.2234576,-8.7127649,21.356,16.779,17.07,8827,54788.6,0.95,3,MSLV
1082430.9119999998,2024-03-02T15:13:08.699Z,41.2234661,-8.712748,21.425,16.999,16.79,8827,54788.7,0.95,3,MSLV
1082531.0719999997,2024-03-02T15:13:08.800Z,41.2234746,-8.7127309,21.499,17.129,17.01,8827,54788.8,0.95,3,MSLV
1082631.2319999996,2024-03-02T15:13:08.900Z,41.2234829,-8.7127138,21.561,17.013,17.14,8827,54788.9,0.95,3,MSLV
1082731.3919999995,2024-03-02T15:13:09.000Z,41.223491,-8.7126966,21.612,16.989,17.03,8827,54789,0.95,3,MSLV
1082831.5519999994,2024-03-02T15:13:09.099Z,41.2234994,-8.7126791,21.717,17.313,17,8827,54789.1,1.02,3,MSLV
1082931.7119999994,2024-03-02T15:13:09.199Z,41.2235075,-8.7126614,21.773,17.243,17.33,8827,54789.2,0.95,3,MSLV
1083031.8719999993,2024-03-02T15:13:09.300Z,41.2235158,-8.7126438,21.851,17.397,17.26,8827,54789.3,0.95,3,MSLV
1083132.032,2024-03-02T15:13:09.400Z,41.2235242,-8.7126263,21.9,17.314,17.41,8827,54789.4,0.95,3,MSLV
1083232.2944,2024-03-02T15:13:09.500Z,41.2235326,-8.7126086,21.979,17.457,17.33,8827,54789.5,0.95,3,MSLV
1083332.5568,2024-03-02T15:13:09.599Z,41.2235414,-8.712591,22.049,17.604,17.47,8827,54789.6,0.95,3,MSLV
1083432.8191999998,2024-03-02T15:13:09.699Z,41.2235502,-8.7125737,22.12,17.449,17.62,8827,54789.7,0.97,3,MSLV
1083533.0815999997,2024-03-02T15:13:09.800Z,41.2235591,-8.7125563,22.186,17.519,17.47,8827,54789.8,0.95,3,MSLV
1083633.3439999996,2024-03-02T15:13:09.900Z,41.2235681,-8.7125387,22.234,17.734,17.54,8827,54789.9,0.95,3,MSLV
1083733.6063999995,2024-03-02T15:13:10.000Z,41.223577,-8.7125209,22.288,17.821,17.75,8827,54790,0.95,3,MSLV
1083833.8687999994,2024-03-02T15:13:10.099Z,41.2235861,-8.712503,22.356,17.989,17.84,8827,54790.1,0.95,3,MSLV
1083934.1311999992,2024-03-02T15:13:10.199Z,41.2235951,-8.7124853,22.419,17.802,18.01,8827,54790.2,0.95,3,MSLV
1084034.3935999991,2024-03-02T15:13:10.300Z,41.2236043,-8.7124675,22.485,17.987,17.82,8827,54790.3,1.02,3,MSLV
1084134.656,2024-03-02T15:13:10.400Z,41.2236137,-8.7124495,22.552,18.281,18,8827,54790.4,0.95,3,MSLV
1084234.7008,2024-03-02T15:13:10.500Z,41.223623,-8.7124318,22.619,17.999,18.3,8827,54790.5,0.95,3,MSLV
1084334.7456,2024-03-02T15:13:10.599Z,41.2236323,-8.7124146,22.682,17.634,18.02,8827,54790.6,0.95,3,MSLV
1084434.7904,2024-03-02T15:13:10.699Z,41.2236415,-8.7123975,22.767,17.471,17.65,8827,54790.7,0.95,3,MSLV
1084534.8352,2024-03-02T15:13:10.800Z,41.2236506,-8.712381,22.833,16.99,17.49,8827,54790.8,0.95,3,MSLV
1084634.8800000001,2024-03-02T15:13:10.900Z,41.2236597,-8.7123649,22.906,16.718,17.01,8827,54790.9,1.02,3,MSLV
1084734.9248000002,2024-03-02T15:13:11.000Z,41.2236686,-8.7123492,22.973,16.421,16.74,8827,54791,0.95,3,MSLV
1084834.9696000002,2024-03-02T15:13:11.099Z,41.2236775,-8.7123339,23.037,16.02,16.45,8827,54791.1,0.95,3,MSLV
1084935.0144000002,2024-03-02T15:13:11.199Z,41.2236863,-8.7123191,23.133,15.71,16.05,8827,54791.2,0.95,3,MSLV
1085035.0592000003,2024-03-02T15:13:11.300Z,41.2236952,-8.7123051,23.187,15.24,15.74,8827,54791.3,0.95,3,MSLV
1085135.104,2024-03-02T15:13:11.400Z,41.2237041,-8.7122908,23.303,15.407,15.27,8827,54791.4,0.95,3,MSLV
1085235.0848,2024-03-02T15:13:11.500Z,41.2237131,-8.7122775,23.39,14.953,15.44,8827,54791.5,1.02,3,MSLV
1085335.0656,2024-03-02T15:13:11.599Z,41.2237218,-8.7122646,23.436,14.401,14.99,8827,54791.6,0.95,3,MSLV
1085435.0464,2024-03-02T15:13:11.699Z,41.2237309,-8.7122522,23.544,14.424,14.43,8827,54791.7,0.98,3,MSLV
1085535.0272000001,2024-03-02T15:13:11.800Z,41.2237401,-8.7122406,23.614,14.093,14.46,8827,54791.8,0.98,3,MSLV
1085635.0080000001,2024-03-02T15:13:11.900Z,41.223749,-8.7122289,23.692,13.87,14.13,8827,54791.9,0.98,3,MSLV
1085734.9888000002,2024-03-02T15:13:12.000Z,41.2237575,-8.7122174,23.768,13.42,13.9,8827,54792,0.98,3,MSLV
1085834.9696000002,2024-03-02T15:13:12.099Z,41.2237654,-8.7122058,23.838,13.071,13.45,8827,54792.1,1.02,3,MSLV
1085934.9504000002,2024-03-02T15:13:12.199Z,41.2237731,-8.7121941,23.907,12.917,13.1,8827,54792.2,1.02,3,MSLV
1086034.9312000002,2024-03-02T15:13:12.300Z,41.22378,-8.7121822,23.919,12.517,12.95,8827,54792.3,1.02,3,MSLV
1086134.912,2024-03-02T15:13:12.400Z,41.2237863,-8.71217,23.946,12.331,12.54,8827,54792.4,0.98,3,MSLV
1086234.816,2024-03-02T15:13:12.500Z,41.2237919,-8.7121574,23.978,12.169,12.35,8827,54792.5,0.98,3,MSLV
1086334.7200000002,2024-03-02T15:13:12.599Z,41.2237968,-8.7121447,24.005,11.876,12.19,8827,54792.6,0.95,3,MSLV
1086434.6240000003,2024-03-02T15:13:12.699Z,41.2238013,-8.7121317,24.029,11.884,11.89,8827,54792.7,0.95,3,MSLV
1086534.5280000004,2024-03-02T15:13:12.800Z,41.2238052,-8.7121184,24.05,11.886,11.9,8827,54792.8,0.95,3,MSLV
1086634.4320000005,2024-03-02T15:13:12.900Z,41.2238083,-8.7121048,24.05,11.792,11.9,8827,54792.9,0.95,3,MSLV
1086734.3360000006,2024-03-02T15:13:13.000Z,41.2238105,-8.7120909,24.075,11.829,11.8,8827,54793,0.95,3,MSLV
1086834.2400000007,2024-03-02T15:13:13.099Z,41.223812,-8.7120766,24.1,11.972,11.84,8827,54793.1,0.95,3,MSLV
1086934.1440000008,2024-03-02T15:13:13.199Z,41.2238131,-8.7120624,24.11,11.921,11.98,8827,54793.2,0.95,3,MSLV
1087034.0480000009,2024-03-02T15:13:13.300Z,41.2238137,-8.7120482,24.128,11.833,11.93,8827,54793.3,0.95,3,MSLV
1087133.952,2024-03-02T15:13:13.400Z,41.2238133,-8.712034,24.163,11.832,11.84,8827,54793.4,0.95,3,MSLV
1087233.8304,2024-03-02T15:13:13.500Z,41.2238122,-8.7120201,24.169,11.702,11.84,8827,54793.5,0.95,3,MSLV
1087333.7088000001,2024-03-02T15:13:13.599Z,41.2238105,-8.7120064,24.187,11.62,11.71,8827,54793.6,0.98,3,MSLV
1087433.5872000002,2024-03-02T15:13:13.699Z,41.2238079,-8.7119931,24.19,11.463,11.62,8827,54793.7,0.95,3,MSLV
1087533.4656000002,2024-03-02T15:13:13.800Z,41.2238043,-8.7119802,24.175,11.465,11.47,8827,54793.8,0.95,3,MSLV
1087633.3440000003,2024-03-02T15:13:13.900Z,41.2238003,-8.7119675,24.15,11.493,11.47,8827,54793.9,0.95,3,MSLV
1087733.2224000003,2024-03-02T15:13:14.000Z,41.2237953,-8.7119553,24.145,11.581,11.49,8827,54794,0.95,3,MSLV
1087833.1008000004,2024-03-02T15:13:14.099Z,41.2237896,-8.7119436,24.147,11.583,11.58,8827,54794.1,0.95,3,MSLV
1087932.9792000004,2024-03-02T15:13:14.199Z,41.2237832,-8.7119322,24.112,11.902,11.58,8827,54794.2,0.95,3,MSLV
1088032.8576000005,2024-03-02T15:13:14.300Z,41.2237758,-8.7119213,24.085,12.195,11.9,8827,54794.3,0.95,3,MSLV
1088132.736,2024-03-02T15:13:14.400Z,41.2237682,-8.7119111,24.061,11.995,12.2,8827,54794.4,0.95,3,MSLV
1088232.7680000002,2024-03-02T15:13:14.500Z,41.2237598,-8.7119013,24.033,12.346,11.99,8827,54794.5,0.95,3,MSLV
1088332.8000000003,2024-03-02T15:13:14.599Z,41.2237508,-8.7118923,24.026,12.395,12.35,8827,54794.6,0.95,3,MSLV
1088432.8320000004,2024-03-02T15:13:14.699Z,41.2237411,-8.7118838,24.002,12.821,12.4,8827,54794.7,0.95,3,MSLV
1088532.8640000005,2024-03-02T15:13:14.800Z,41.2237311,-8.7118762,23.969,12.793,12.82,8827,54794.8,0.95,3,MSLV
1088632.8960000006,2024-03-02T15:13:14.900Z,41.2237206,-8.7118693,23.945,12.867,12.79,8827,54794.9,0.95,3,MSLV
1088732.9280000008,2024-03-02T15:13:15.000Z,41.2237099,-8.7118628,23.929,13.045,12.87,8827,54795,0.95,3,MSLV
1088832.960000001,2024-03-02T15:13:15.099Z,41.2236987,-8.7118573,23.889,13.164,13.05,8827,54795.1,0.95,3,MSLV
1088932.992000001,2024-03-02T15:13:15.199Z,41.223687,-8.7118524,23.867,13.549,13.17,8827,54795.2,0.95,3,MSLV
1089033.0240000011,2024-03-02T15:13:15.300Z,41.223675,-8.7118483,23.811,13.702,13.55,8827,54795.3,0.98,3,MSLV
1089133.056,2024-03-02T15:13:15.400Z,41.2236627,-8.7118446,23.757,13.92,13.7,8827,54795.4,0.95,3,MSLV
1089233.1904000002,2024-03-02T15:13:15.500Z,41.2236502,-8.7118414,23.704,14.14,13.92,8827,54795.5,0.95,3,MSLV
1089333.3248,2024-03-02T15:13:15.599Z,41.2236374,-8.7118387,23.66,14.297,14.14,8827,54795.6,0.95,3,MSLV
1089433.4592,2024-03-02T15:13:15.699Z,41.2236245,-8.7118367,23.61,14.333,14.3,8827,54795.7,0.95,3,MSLV
1089533.5935999998,2024-03-02T15:13:15.800Z,41.2236111,-8.7118351,23.547,14.734,14.34,8827,54795.8,0.95,3,MSLV
1089633.7279999997,2024-03-02T15:13:15.900Z,41.2235976,-8.7118343,23.476,14.938,14.74,8827,54795.9,0.95,3,MSLV
1089733.8623999995,2024-03-02T15:13:16.000Z,41.2235842,-8.7118334,23.385,14.941,14.94,8827,54796,0.95,3,MSLV
1089833.9967999994,2024-03-02T15:13:16.099Z,41.2235707,-8.7118325,23.323,14.946,14.95,8827,54796.1,0.95,3,MSLV
1089934.1311999992,2024-03-02T15:13:16.199Z,41.2235573,-8.7118313,23.245,14.881,14.96,8827,54796.2,0.95,3,MSLV
1090034.265599999,2024-03-02T15:13:16.300Z,41.2235445,-8.7118302,23.179,14.224,14.89,8827,54796.3,0.95,3,MSLV
1090134.4,2024-03-02T15:13:16.400Z,41.2235319,-8.7118291,23.108,13.966,14.24,8827,54796.4,0.95,3,MSLV
1090234.7008,2024-03-02T15:13:16.500Z,41.2235192,-8.7118282,23.024,14.057,13.98,8827,54796.5,0.95,3,MSLV
1090335.0016,2024-03-02T15:13:16.599Z,41.2235068,-8.7118275,22.962,13.773,14.07,8827,54796.6,0.95,3,MSLV
1090435.3024000002,2024-03-02T15:13:16.699Z,41.2234946,-8.7118274,22.906,13.507,13.79,8827,54796.7,0.95,3,MSLV
1090535.6032000002,2024-03-02T15:13:16.800Z,41.2234827,-8.7118282,22.852,13.14,13.52,8827,54796.8,0.95,3,MSLV
1090635.9040000003,2024-03-02T15:13:16.900Z,41.2234708,-8.7118299,22.778,13.226,13.15,8827,54796.9,0.95,3,MSLV
1090736.2048000004,2024-03-02T15:13:17.000Z,41.2234592,-8.7118326,22.728,13.046,13.24,8827,54797,0.98,3,MSLV
1090836.5056000005,2024-03-02T15:13:17.099Z,41.2234479,-8.7118362,22.645,12.874,13.06,8827,54797.1,0.95,3,MSLV
1090936.8064000006,2024-03-02T15:13:17.199Z,41.2234368,-8.7118407,22.588,12.77,12.89,8827,54797.2,0.95,3,MSLV
1091037.1072000007,2024-03-02T15:13:17.300Z,41.2234262,-8.7118459,22.51,12.508,12.79,8827,54797.3,0.95,3,MSLV
1091137.408,2024-03-02T15:13:17.400Z,41.2234157,-8.7118519,22.427,12.668,12.52,8827,54797.4,0.95,3,MSLV
1091236.8384,2024-03-02T15:13:17.500Z,41.2234057,-8.711859,22.342,12.521,12.69,8827,54797.5,0.95,3,MSLV
1091336.2688,2024-03-02T15:13:17.599Z,41.2233963,-8.711867,22.232,12.436,12.54,8827,54797.6,0.95,3,MSLV
1091435.6992,2024-03-02T15:13:17.699Z,41.223387,-8.7118758,22.163,12.558,12.46,8827,54797.7,0.95,3,MSLV
1091535.1295999999,2024-03-02T15:13:17.800Z,41.2233786,-8.7118856,22.073,12.445,12.58,8827,54797.8,0.95,3,MSLV
1091634.5599999998,2024-03-02T15:13:17.900Z,41.2233704,-8.7118961,21.948,12.668,12.47,8827,54797.9,0.95,3,MSLV
1091733.9903999998,2024-03-02T15:13:18.000Z,41.2233628,-8.7119075,21.878,12.661,12.7,8827,54798,0.95,3,MSLV
1091833.4207999997,2024-03-02T15:13:18.099Z,41.2233559,-8.7119192,21.797,12.422,12.69,8827,54798.1,0.97,3,MSLV
1091932.8511999997,2024-03-02T15:13:18.199Z,41.2233495,-8.7119318,21.711,12.627,12.45,8827,54798.2,0.95,3,MSLV
1092032.2815999996,2024-03-02T15:13:18.300Z,41.2233442,-8.7119447,21.665,12.262,12.65,8827,54798.3,0.97,3,MSLV
1092131.712,2024-03-02T15:13:18.400Z,41.2233399,-8.7119581,21.547,12.261,12.28,8827,54798.4,1.03,3,MSLV
1092231.8848,2024-03-02T15:13:18.500Z,41.2233361,-8.711972,21.517,12.306,12.29,8827,54798.5,1,3,MSLV
1092332.0576000002,2024-03-02T15:13:18.599Z,41.2233334,-8.7119864,21.483,12.43,12.33,8827,54798.6,1,3,MSLV
1092432.2304000002,2024-03-02T15:13:18.699Z,41.2233319,-8.7120014,21.444,12.602,12.44,8827,54798.7,1,3,MSLV
1092532.4032000003,2024-03-02T15:13:18.800Z,41.223331,-8.7120164,21.425,12.634,12.61,8827,54798.8,1,3,MSLV
1092632.5760000004,2024-03-02T15:13:18.900Z,41.2233311,-8.7120318,21.398,12.863,12.64,8827,54798.9,1,3,MSLV
1092732.7488000004,2024-03-02T15:13:19.000Z,41.2233316,-8.7120471,21.347,12.84,12.87,8827,54799,1,3,MSLV
1092832.9216000005,2024-03-02T15:13:19.099Z,41.223333,-8.7120628,21.348,13.207,12.85,8827,54799.1,1,3,MSLV
1092933.0944000005,2024-03-02T15:13:19.199Z,41.2233352,-8.7120784,21.3,13.271,13.21,8827,54799.2,1,3,MSLV
1093033.2672000006,2024-03-02T15:13:19.300Z,41.2233378,-8.7120942,21.275,13.503,13.28,8827,54799.3,1.03,3,MSLV
1093133.44,2024-03-02T15:13:19.400Z,41.2233412,-8.71211,21.263,13.681,13.51,8827,54799.4,1,3,MSLV
1093233.4335999999,2024-03-02T15:13:19.500Z,41.2233452,-8.7121257,21.233,13.876,13.68,8827,54799.5,1,3,MSLV
1093333.4271999998,2024-03-02T15:13:19.599Z,41.22335,-8.712141,21.222,13.818,13.88,8827,54799.6,1,3,MSLV
1093433.4207999997,2024-03-02T15:13:19.699Z,41.2233556,-8.712156,21.196,14.033,13.82,8827,54799.7,1,3,MSLV
1093533.4143999997,2024-03-02T15:13:19.800Z,41.2233616,-8.7121714,21.166,14.457,14.04,8827,54799.8,0.95,3,MSLV
1093633.4079999996,2024-03-02T15:13:19.900Z,41.2233674,-8.7121867,21.151,14.34,14.46,8827,54799.9,0.95,3,MSLV
1093733.4015999995,2024-03-02T15:13:20.000Z,41.223373,-8.7122026,21.142,14.639,14.34,8827,54800,0.95,3,MSLV
1093833.3951999994,2024-03-02T15:13:20.099Z,41.2233787,-8.7122188,21.115,14.887,14.64,8827,54800.1,0.95,3,MSLV
1093933.3887999994,2024-03-02T15:13:20.199Z,41.2233843,-8.712235,21.09,14.893,14.89,8827,54800.2,0.95,3,MSLV
1094033.3823999993,2024-03-02T15:13:20.300Z,41.2233894,-8.7122516,21.053,15.007,14.89,8827,54800.3,0.95,3,MSLV
1094133.376,2024-03-02T15:13:20.400Z,41.2233943,-8.7122687,21.034,15.229,15.01,8827,54800.4,0.98,3,MSLV
1094233.3055999998,2024-03-02T15:13:20.500Z,41.2233982,-8.7122859,20.978,15.019,15.23,8827,54800.5,0.98,3,MSLV
1094333.2351999998,2024-03-02T15:13:20.599Z,41.2234015,-8.7123031,20.967,14.843,15.02,8827,54800.6,0.98,3,MSLV
1094433.1647999997,2024-03-02T15:13:20.699Z,41.2234035,-8.7123216,20.946,15.556,14.85,8827,54800.7,1.03,3,MSLV
1094533.0943999996,2024-03-02T15:13:20.800Z,41.2234053,-8.7123403,20.884,15.623,15.56,8827,54800.8,1.03,3,MSLV
1094633.0239999995,2024-03-02T15:13:20.900Z,41.2234063,-8.7123589,20.848,15.591,15.63,8827,54800.9,1.03,3,MSLV
1094732.9535999994,2024-03-02T15:13:21.000Z,41.2234065,-8.7123776,20.805,15.594,15.6,8827,54801,1.03,3,MSLV
1094832.8831999993,2024-03-02T15:13:21.099Z,41.2234062,-8.7123968,20.753,15.958,15.6,8827,54801.1,1.03,3,MSLV
1094932.8127999993,2024-03-02T15:13:21.199Z,41.2234055,-8.7124159,20.716,15.94,15.97,8827,54801.2,1.03,3,MSLV
1095032.7423999992,2024-03-02T15:13:21.300Z,41.2234041,-8.7124354,20.673,16.328,15.95,8827,54801.3,1.03,3,MSLV
1095132.672,2024-03-02T15:13:21.400Z,41.2234017,-8.7124546,20.66,16.223,16.33,8827,54801.4,1.07,3,MSLV
1095233.2032,2024-03-02T15:13:21.500Z,41.2233989,-8.7124739,20.525,16.369,16.23,8827,54801.5,1.03,3,MSLV
1095333.7344000002,2024-03-02T15:13:21.599Z,41.2233956,-8.7124925,20.48,15.944,16.38,8827,54801.6,1.03,3,MSLV
1095434.2656000003,2024-03-02T15:13:21.699Z,41.2233915,-8.7125121,20.447,16.926,15.96,8827,54801.7,1.03,3,MSLV
1095534.7968000004,2024-03-02T15:13:21.800Z,41.2233867,-8.7125309,20.393,16.546,16.93,8827,54801.8,1.03,3,MSLV
1095635.3280000004,2024-03-02T15:13:21.900Z,41.2233809,-8.7125498,20.357,16.964,16.56,8827,54801.9,0.98,3,MSLV
1095735.8592000005,2024-03-02T15:13:22.000Z,41.2233745,-8.7125679,20.305,16.741,16.97,8827,54802,0.98,3,MSLV
1095836.3904000006,2024-03-02T15:13:22.099Z,41.2233674,-8.712586,20.242,17.014,16.75,8827,54802.1,0.98,3,MSLV
1095936.9216000007,2024-03-02T15:13:22.199Z,41.2233597,-8.7126034,20.173,16.879,17.02,8827,54802.2,1.01,3,MSLV
1096037.4528000008,2024-03-02T15:13:22.300Z,41.2233511,-8.7126209,20.091,17.316,16.89,8827,54802.3,0.98,3,MSLV
1096137.984,2024-03-02T15:13:22.400Z,41.223342,-8.712638,20.032,17.478,17.33,8827,54802.4,0.95,3,MSLV
1096237.5296,2024-03-02T15:13:22.500Z,41.2233325,-8.7126552,19.971,17.763,17.49,8827,54802.5,0.95,3,MSLV
1096337.0752,2024-03-02T15:13:22.599Z,41.2233231,-8.7126725,19.903,17.851,17.77,8827,54802.6,0.95,3,MSLV
1096436.6208000001,2024-03-02T15:13:22.699Z,41.2233136,-8.71269,19.834,17.979,17.86,8827,54802.7,1.04,3,MSLV
1096536.1664000002,2024-03-02T15:13:22.800Z,41.2233041,-8.712708,19.787,18.365,17.99,8827,54802.8,0.95,3,MSLV
1096635.7120000003,2024-03-02T15:13:22.900Z,41.2232946,-8.712726,19.651,18.281,18.37,8827,54802.9,0.98,3,MSLV
1096735.2576000004,2024-03-02T15:13:23.000Z,41.2232852,-8.7127443,19.604,18.521,18.3,8827,54803,0.95,3,MSLV
1096834.8032000004,2024-03-02T15:13:23.099Z,41.2232757,-8.7127625,19.51,18.492,18.53,8827,54803.1,0.95,3,MSLV
1096934.3488000005,2024-03-02T15:13:23.199Z,41.223266,-8.7127811,19.426,18.927,18.51,8827,54803.2,0.95,3,MSLV
1097033.8944000006,2024-03-02T15:13:23.300Z,41.2232562,-8.7127998,19.352,19.011,18.94,8827,54803.3,0.95,3,MSLV
1097133.44,2024-03-02T15:13:23.400Z,41.2232471,-8.712817,19.304,17.697,19.03,8827,54803.4,0.95,3,MSLV
1097233.6639999999,2024-03-02T15:13:23.500Z,41.223238,-8.7128356,19.184,18.464,17.71,8827,54803.5,0.98,3,MSLV
1097333.8879999998,2024-03-02T15:13:23.599Z,41.2232286,-8.7128543,19.112,18.738,18.48,8827,54803.6,0.95,3,MSLV
1097434.1119999997,2024-03-02T15:13:23.699Z,41.2232191,-8.7128733,19.045,18.992,18.75,8827,54803.7,0.95,3,MSLV
1097534.3359999997,2024-03-02T15:13:23.800Z,41.2232096,-8.7128921,18.969,18.961,19.01,8827,54803.8,0.95,3,MSLV
1097634.5599999996,2024-03-02T15:13:23.900Z,41.2232005,-8.7129117,18.908,19.166,18.98,8827,54803.9,0.95,3,MSLV
1097734.7839999995,2024-03-02T15:13:24.000Z,41.2231921,-8.7129319,18.853,19.279,19.18,8827,54804,0.95,3,MSLV
1097835.0079999994,2024-03-02T15:13:24.099Z,41.2231842,-8.7129523,18.808,19.201,19.29,8827,54804.1,0.95,3,MSLV
1097935.2319999994,2024-03-02T15:13:24.199Z,41.2231771,-8.7129734,18.753,19.298,19.21,8827,54804.2,0.95,3,MSLV
1098035.4559999993,2024-03-02T15:13:24.300Z,41.2231706,-8.7129949,18.685,19.398,19.31,8827,54804.3,0.95,3,MSLV
1098135.68,2024-03-02T15:13:24.400Z,41.2231647,-8.7130167,18.675,19.342,19.41,8827,54804.4,0.95,3,MSLV
1098235.8016,2024-03-02T15:13:24.500Z,41.2231592,-8.7130386,18.629,19.287,19.35,8827,54804.5,0.95,3,MSLV
1098335.9231999998,2024-03-02T15:13:24.599Z,41.2231543,-8.7130606,18.592,19.178,19.29,8827,54804.6,0.95,3,MSLV
1098436.0447999998,2024-03-02T15:13:24.699Z,41.2231499,-8.7130827,18.585,19.116,19.18,8827,54804.7,0.95,3,MSLV
1098536.1663999998,2024-03-02T15:13:24.800Z,41.2231464,-8.7131048,18.555,18.829,19.12,8827,54804.8,0.95,3,MSLV
1098636.2879999997,2024-03-02T15:13:24.900Z,41.2231435,-8.7131268,18.528,18.713,18.83,8827,54804.9,0.95,3,MSLV
1098736.4095999997,2024-03-02T15:13:25.000Z,41.2231406,-8.7131489,18.503,18.713,18.71,8827,54805,0.95,3,MSLV
1098836.5311999996,2024-03-02T15:13:25.099Z,41.2231386,-8.713171,18.49,18.639,18.72,8827,54805.1,0.95,3,MSLV
1098936.6527999996,2024-03-02T15:13:25.199Z,41.2231374,-8.713193,18.462,18.419,18.64,8827,54805.2,0.95,3,MSLV
1099036.7743999995,2024-03-02T15:13:25.300Z,41.2231365,-8.7132153,18.44,18.668,18.42,8827,54805.3,0.95,3,MSLV
1099136.896,2024-03-02T15:13:25.400Z,41.2231354,-8.7132379,18.439,18.986,18.67,8827,54805.4,0.95,3,MSLV
1099236.5824,2024-03-02T15:13:25.500Z,41.2231347,-8.7132604,18.406,18.821,18.99,8827,54805.5,0.95,3,MSLV
1099336.2688,2024-03-02T15:13:25.599Z,41.2231342,-8.7132829,18.396,18.831,18.82,8827,54805.6,0.95,3,MSLV
1099435.9552,2024-03-02T15:13:25.699Z,41.2231339,-8.7133056,18.371,18.941,18.83,8827,54805.7,0.95,3,MSLV
1099535.6416,2024-03-02T15:13:25.800Z,41.2231334,-8.7133282,18.343,18.929,18.94,8827,54805.8,0.95,3,MSLV
1099635.328,2024-03-02T15:13:25.900Z,41.2231323,-8.7133508,18.311,18.894,18.93,8827,54805.9,0.95,3,MSLV
1099735.0144,2024-03-02T15:13:26.000Z,41.2231308,-8.7133733,18.272,18.888,18.89,8827,54806,0.95,3,MSLV
1099834.7008,2024-03-02T15:13:26.099Z,41.2231288,-8.713396,18.231,19.05,18.89,8827,54806.1,0.95,3,MSLV
1099934.3872,2024-03-02T15:13:26.199Z,41.2231259,-8.7134189,18.179,19.353,19.05,8827,54806.2,0.95,3,MSLV
1100034.0736,2024-03-02T15:13:26.300Z,41.2231227,-8.7134414,18.136,19.198,19.36,8827,54806.3,0.95,3,MSLV
1100133.76,2024-03-02T15:13:26.400Z,41.2231188,-8.7134635,18.033,19.018,19.2,8827,54806.4,0.95,3,MSLV
1100233.6,2024-03-02T15:13:26.500Z,41.2231149,-8.7134851,18.063,18.491,19.02,8827,54806.5,0.97,3,MSLV
1100333.4400000002,2024-03-02T15:13:26.599Z,41.2231108,-8.7135053,18.004,17.559,18.49,8827,54806.6,0.95,3,MSLV
1100433.2800000003,2024-03-02T15:13:26.699Z,41.2231063,-8.7135257,17.954,17.751,17.56,8827,54806.7,0.95,3,MSLV
1100533.1200000003,2024-03-02T15:13:26.800Z,41.2231012,-8.7135449,17.926,17.095,17.76,8827,54806.8,0.98,3,MSLV
1100632.9600000004,2024-03-02T15:13:26.900Z,41.2230959,-8.7135637,17.863,16.807,17.1,8827,54806.9,0.98,3,MSLV
1100732.8000000005,2024-03-02T15:13:27.000Z,41.2230901,-8.7135821,17.842,16.625,16.81,8827,54807,0.95,3,MSLV
1100832.6400000006,2024-03-02T15:13:27.099Z,41.2230842,-8.7135996,17.761,16.16,16.63,8827,54807.1,0.95,3,MSLV
1100932.4800000007,2024-03-02T15:13:27.199Z,41.223078,-8.7136171,17.718,16.138,16.17,8827,54807.2,0.95,3,MSLV
1101032.3200000008,2024-03-02T15:13:27.300Z,41.2230714,-8.7136339,17.718,15.814,16.14,8827,54807.3,0.95,3,MSLV
